uniq1074_TSAR_Rhizaria_Cercozoa	99.756
uniq1075_TSAR_Rhizaria_Cercozoa	91.828
uniq1076_TSAR_Rhizaria_Cercozoa	99.432
uniq1077_TSAR_Rhizaria_Cercozoa	99.410
uniq1078_TSAR_Alveolata_Dinoflagellata	75.047
uniq1079_TSAR_Alveolata_Ciliophora	99.671
uniq107_TSAR_Stramenopiles_Gyrista	99.017
uniq1080_Obazoa_Opisthokonta_Metazoa	99.344
uniq1081_TSAR_Rhizaria_Cercozoa	90.958
uniq1082_TSAR_Stramenopiles_Bigyra	94.132
uniq1083_TSAR_Rhizaria_Cercozoa	98.548
uniq1084_TSAR_Stramenopiles_Gyrista	97.328
uniq1085_Obazoa_Opisthokonta_Fungi	97.222
uniq1086_TSAR_Stramenopiles_Gyrista	99.345
uniq1087_TSAR_Alveolata_Ciliophora	99.664
uniq1088_TSAR_Rhizaria_Cercozoa	95.309
uniq1089_TSAR_Alveolata_Ciliophora	97.525
uniq108_TSAR_Rhizaria_Cercozoa	91.936
uniq1090_Obazoa_Opisthokonta_Fungi	99.028
uniq1091_TSAR_Rhizaria_Cercozoa	99.461
uniq1092_Obazoa_Opisthokonta_Fungi	99.414
uniq1093_TSAR_Rhizaria_Cercozoa	99.604
uniq1094_TSAR_Alveolata_Dinoflagellata	75.425
uniq1095_Haptista_Centroplasthelida_CentroplasthelidaX	95.273
uniq1096_TSAR_Alveolata_Apicomplexa	98.592
uniq1097_TSAR_Rhizaria_Cercozoa	99.271
uniq1098_Excavata_Discoba_DiscobaX	97.380
uniq1099_TSAR_Stramenopiles_Gyrista	99.680
uniq109_Obazoa_Opisthokonta_Fungi	93.636
uniq10_TSAR_Rhizaria_Cercozoa	96.489
uniq1100_TSAR_Alveolata_Ciliophora	95.438
uniq1101_TSAR_Rhizaria_Cercozoa	100.000
uniq1102_TSAR_Rhizaria_Cercozoa	99.757
uniq1103_TSAR_Rhizaria_Cercozoa	99.762
uniq1104_Amoebozoa_Evosea_EvoseaX	85.910
uniq1105_TSAR_Alveolata_Dinoflagellata	75.425
uniq1106_TSAR_Alveolata_Apicomplexa	92.301
uniq1107_TSAR_Alveolata_Dinoflagellata	75.425
uniq1108_TSAR_Alveolata_Ciliophora	98.839
uniq1109_Obazoa_Opisthokonta_Fungi	93.318
uniq110_Obazoa_Opisthokonta_Fungi	96.417
uniq1110_TSAR_Stramenopiles_Gyrista	99.600
uniq1111_TSAR_Stramenopiles_Gyrista	99.600
uniq1112_Amoebozoa_Evosea_EvoseaX	99.145
uniq1113_TSAR_Rhizaria_Cercozoa	99.839
uniq1114_Obazoa_Opisthokonta_Fungi	94.720
uniq1115_TSAR_Rhizaria_Cercozoa	96.745
uniq1116_Obazoa_Opisthokonta_Fungi	89.495
uniq1117_Obazoa_Opisthokonta_Fungi	95.491
uniq1118_TSAR_Rhizaria_Cercozoa	99.641
uniq1119_TSAR_Alveolata_Ciliophora	99.671
uniq111_Obazoa_Opisthokonta_Fungi	95.620
uniq1120_TSAR_Alveolata_Ciliophora	96.396
uniq1121_Archaeplastida_Chlorophyta_ChlorophytaX	99.836
uniq1122_TSAR_Rhizaria_Cercozoa	89.525
uniq1123_Amoebozoa_Evosea_EvoseaX	98.912
uniq1124_Obazoa_Opisthokonta_Fungi	99.918
uniq1125_Obazoa_Opisthokonta_Fungi	99.182
uniq1126_TSAR_Rhizaria_Cercozoa	100.000
uniq1127_TSAR_Rhizaria_Cercozoa	94.769
uniq1128_TSAR_Rhizaria_Cercozoa	91.922
uniq1129_TSAR_Rhizaria_Cercozoa	98.732
uniq112_Obazoa_Opisthokonta_Fungi	99.836
uniq1130_TSAR_Alveolata_Ciliophora	99.273
uniq1131_Obazoa_Opisthokonta_Fungi	100.000
uniq1132_Archaeplastida_Chlorophyta_ChlorophytaX	98.293
uniq1133_TSAR_Rhizaria_Cercozoa	95.226
uniq1134_Archaeplastida_Chlorophyta_ChlorophytaX	99.919
uniq1135_TSAR_Alveolata_Ciliophora	98.221
uniq1136_TSAR_Stramenopiles_Gyrista	98.061
uniq1137_TSAR_Rhizaria_Cercozoa	99.919
uniq1138_TSAR_Rhizaria_Cercozoa	99.675
uniq1139_TSAR_Alveolata_Ciliophora	98.753
uniq113_Obazoa_Opisthokonta_Fungi	99.511
uniq1140_TSAR_Alveolata_Ciliophora	99.018
uniq1141_TSAR_Rhizaria_Cercozoa	96.402
uniq1142_Obazoa_Opisthokonta_Fungi	99.590
uniq1143_Obazoa_Opisthokonta_Fungi	97.984
uniq1144_Obazoa_Opisthokonta_Fungi	99.836
uniq1145_TSAR_Rhizaria_Cercozoa	93.049
uniq1146_Obazoa_Opisthokonta_Fungi	99.839
uniq1147_Obazoa_Opisthokonta_Fungi	99.601
uniq1148_TSAR_Rhizaria_Cercozoa	93.833
uniq1149_TSAR_Rhizaria_Cercozoa	96.368
uniq114_TSAR_Rhizaria_Cercozoa	99.919
uniq1150_TSAR_Rhizaria_Cercozoa	94.378
uniq1151_TSAR_Rhizaria_Cercozoa	100.000
uniq1152_TSAR_Alveolata_Ciliophora	99.273
uniq1153_TSAR_Rhizaria_Cercozoa	100.000
uniq1154_TSAR_Alveolata_Ciliophora	97.449
uniq1155_TSAR_Alveolata_Ciliophora	99.273
uniq1156_Obazoa_Opisthokonta_Fungi	89.249
uniq1157_TSAR_Rhizaria_Cercozoa	99.760
uniq1158_TSAR_Rhizaria_Cercozoa	91.055
uniq1159_TSAR_Rhizaria_Cercozoa	98.548
uniq115_TSAR_Rhizaria_Cercozoa	99.188
uniq1160_Obazoa_Opisthokonta_Fungi	99.103
uniq1161_TSAR_Stramenopiles_Gyrista	99.502
uniq1162_TSAR_Alveolata_Ciliophora	98.839
uniq1163_TSAR_Stramenopiles_Gyrista	99.345
uniq1164_TSAR_Rhizaria_Cercozoa	92.000
uniq1165_TSAR_Rhizaria_Cercozoa	100.000
uniq1166_TSAR_Rhizaria_Cercozoa	100.000
uniq1167_Obazoa_Opisthokonta_Fungi	98.033
uniq1168_TSAR_Alveolata_Ciliophora	98.750
uniq1169_TSAR_Rhizaria_Cercozoa	98.107
uniq116_TSAR_Alveolata_Ciliophora	98.750
uniq1170_Obazoa_Opisthokonta_Fungi	99.836
uniq1171_Obazoa_Opisthokonta_Fungi	99.249
uniq1172_Archaeplastida_Chlorophyta_ChlorophytaX	100.000
uniq1173_TSAR_Rhizaria_Cercozoa	95.343
uniq1174_TSAR_Stramenopiles_Gyrista	99.591
uniq1175_TSAR_Rhizaria_Cercozoa	99.360
uniq1176_Archaeplastida_Chlorophyta_ChlorophytaX	99.837
uniq1177_TSAR_Rhizaria_Cercozoa	96.989
uniq1178_TSAR_Alveolata_Ciliophora	99.018
uniq1179_Obazoa_Opisthokonta_Fungi	99.344
uniq117_TSAR_Rhizaria_Cercozoa	99.351
uniq1180_TSAR_Alveolata_Ciliophora	99.251
uniq1181_TSAR_Rhizaria_Cercozoa	99.596
uniq1182_Archaeplastida_Chlorophyta_ChlorophytaX	99.837
uniq1183_Excavata_Discoba_DiscobaX	96.461
uniq1184_Obazoa_Opisthokonta_Fungi	98.130
uniq1185_Amoebozoa_Tubulinea_TubulineaX	81.264
uniq1186_TSAR_Stramenopiles_Gyrista	100.000
uniq1187_TSAR_Rhizaria_Cercozoa	99.424
uniq1188_Obazoa_Opisthokonta_Fungi	90.098
uniq1189_TSAR_Rhizaria_Cercozoa	99.513
uniq118_TSAR_Rhizaria_Cercozoa	100.000
uniq1190_Excavata_Discoba_DiscobaX	97.450
uniq1191_Obazoa_Opisthokonta_Fungi	91.057
uniq1192_Obazoa_Opisthokonta_Fungi	99.757
uniq1193_Archaeplastida_Chlorophyta_ChlorophytaX	99.757
uniq1194_TSAR_Rhizaria_Cercozoa	92.467
uniq1195_TSAR_Rhizaria_Cercozoa	99.841
uniq1196_Archaeplastida_Chlorophyta_ChlorophytaX	99.589
uniq1197_TSAR_Rhizaria_Cercozoa	95.413
uniq1198_TSAR_Stramenopiles_Gyrista	98.739
uniq1199_Obazoa_Opisthokonta_Fungi	99.838
uniq119_TSAR_Alveolata_Apicomplexa	79.607
uniq11_Obazoa_Opisthokonta_Fungi	96.851
uniq1200_TSAR_Alveolata_Ciliophora	99.493
uniq1201_Obazoa_Opisthokonta_Fungi	99.249
uniq1202_TSAR_Rhizaria_Cercozoa	98.871
uniq1203_Obazoa_Opisthokonta_Fungi	99.420
uniq1204_TSAR_Stramenopiles_Gyrista	100.000
uniq1205_TSAR_Rhizaria_Cercozoa	99.837
uniq1206_Obazoa_Opisthokonta_Fungi	99.838
uniq1207_TSAR_Rhizaria_Cercozoa	92.492
uniq1208_TSAR_Rhizaria_Cercozoa	99.104
uniq1209_TSAR_Rhizaria_Cercozoa	91.369
uniq120_TSAR_Alveolata_Apicomplexa	99.420
uniq1210_Obazoa_Opisthokonta_Ichthyosporea	98.781
uniq1211_Archaeplastida_Chlorophyta_ChlorophytaX	98.941
uniq1212_TSAR_Rhizaria_Cercozoa	98.896
uniq1213_TSAR_Alveolata_Ciliophora	99.833
uniq1214_TSAR_Rhizaria_Cercozoa	93.057
uniq1215_TSAR_Rhizaria_Cercozoa	94.387
uniq1216_TSAR_Rhizaria_Cercozoa	90.294
uniq1217_Obazoa_Opisthokonta_Fungi	90.000
uniq1218_TSAR_Rhizaria_Cercozoa	93.266
uniq1219_TSAR_Rhizaria_Cercozoa	92.689
uniq121_TSAR_Rhizaria_Cercozoa	88.827
uniq1220_Obazoa_Opisthokonta_Fungi	99.756
uniq1221_Amoebozoa_Tubulinea_TubulineaX	84.549
uniq1222_Obazoa_Opisthokonta_Fungi	99.271
uniq1223_TSAR_Rhizaria_Cercozoa	99.370
uniq1224_Obazoa_Opisthokonta_Fungi	96.429
uniq1225_Obazoa_Opisthokonta_Fungi	81.929
uniq1226_TSAR_Rhizaria_Cercozoa	99.106
uniq1227_TSAR_Rhizaria_Cercozoa	99.528
uniq1228_Obazoa_Opisthokonta_Fungi	94.887
uniq1229_Obazoa_Opisthokonta_Fungi	98.379
uniq122_Obazoa_Opisthokonta_Fungi	90.009
uniq1230_TSAR_Alveolata_Apicomplexa	92.804
uniq1231_Obazoa_Opisthokonta_Metazoa	98.031
uniq1232_TSAR_Rhizaria_Cercozoa	96.862
uniq1233_TSAR_Rhizaria_Cercozoa	99.837
uniq1234_TSAR_Alveolata_Ciliophora	96.860
uniq1235_TSAR_Rhizaria_Cercozoa	99.372
uniq1236_TSAR_Rhizaria_Cercozoa	97.531
uniq1237_Archaeplastida_Chlorophyta_ChlorophytaX	100.000
uniq1238_TSAR_Stramenopiles_Gyrista	99.839
uniq1239_TSAR_Rhizaria_Cercozoa	92.875
uniq123_TSAR_Rhizaria_Cercozoa	97.781
uniq1240_Obazoa_Opisthokonta_Fungi	99.508
uniq1241_Obazoa_Opisthokonta_Fungi	94.205
uniq1242_TSAR_Rhizaria_Cercozoa	97.486
uniq1243_Obazoa_Opisthokonta_Fungi	91.699
uniq1244_TSAR_Rhizaria_Cercozoa	99.018
uniq1245_TSAR_Alveolata_Apicomplexa	92.225
uniq1246_Archaeplastida_Streptophyta_StreptophytaX	99.839
uniq1247_TSAR_Rhizaria_Cercozoa	99.843
uniq1248_Archaeplastida_Streptophyta_StreptophytaX	97.588
uniq1249_Amoebozoa_Tubulinea_TubulineaX	96.855
uniq124_Amoebozoa_Tubulinea_TubulineaX	81.264
uniq1250_Archaeplastida_Chlorophyta_ChlorophytaX	99.919
uniq1251_Obazoa_Opisthokonta_Fungi	99.918
uniq1252_TSAR_Rhizaria_Cercozoa	96.423
uniq1253_Archaeplastida_Chlorophyta_ChlorophytaX	100.000
uniq1254_Amoebozoa_Tubulinea_TubulineaX	87.597
uniq1255_TSAR_Rhizaria_Cercozoa	99.594
uniq1256_Obazoa_Opisthokonta_Fungi	92.277
uniq1257_TSAR_Stramenopiles_Gyrista	99.841
uniq1258_TSAR_Rhizaria_Cercozoa	93.754
uniq1259_Amoebozoa_Evosea_EvoseaX	79.651
uniq125_Obazoa_Opisthokonta_Fungi	100.000
uniq1260_TSAR_Rhizaria_Cercozoa	98.946
uniq1261_TSAR_Stramenopiles_Gyrista	98.824
uniq1262_TSAR_Alveolata_Ciliophora	99.664
uniq1263_TSAR_Rhizaria_Cercozoa	91.512
uniq1264_Obazoa_Opisthokonta_Fungi	99.756
uniq1265_TSAR_Rhizaria_Cercozoa	97.326
uniq1266_Obazoa_Opisthokonta_Fungi	99.752
uniq1267_Obazoa_Opisthokonta_Fungi	93.828
uniq1268_TSAR_Rhizaria_Cercozoa	95.266
uniq1269_TSAR_Rhizaria_Cercozoa	91.986
uniq126_Obazoa_Opisthokonta_Fungi	92.061
uniq1270_Obazoa_Opisthokonta_Fungi	100.000
uniq1271_Archaeplastida_Chlorophyta_ChlorophytaX	98.779
uniq1272_Obazoa_Opisthokonta_Fungi	99.486
uniq1273_Obazoa_Opisthokonta_Fungi	98.544
uniq1274_TSAR_Rhizaria_Cercozoa	99.208
uniq1275_TSAR_Rhizaria_Cercozoa	99.432
uniq1276_TSAR_Rhizaria_Cercozoa	99.448
uniq1277_Amoebozoa_Evosea_EvoseaX	82.654
uniq1278_Obazoa_Opisthokonta_Fungi	90.667
uniq1279_TSAR_Rhizaria_Cercozoa	99.127
uniq127_TSAR_Rhizaria_Cercozoa	96.019
uniq1280_Archaeplastida_Chlorophyta_ChlorophytaX	99.918
uniq1281_TSAR_Stramenopiles_Gyrista	100.000
uniq1282_Obazoa_Opisthokonta_Fungi	99.676
uniq1283_Obazoa_Opisthokonta_Fungi	99.919
uniq1284_TSAR_Rhizaria_Cercozoa	94.540
uniq1285_TSAR_Alveolata_Ciliophora	99.169
uniq1286_Obazoa_Opisthokonta_Fungi	96.721
uniq1287_Amoebozoa_Tubulinea_TubulineaX	97.665
uniq1288_Archaeplastida_Streptophyta_StreptophytaX	99.919
uniq1289_TSAR_Rhizaria_Cercozoa	99.673
uniq128_Obazoa_Opisthokonta_Fungi	99.836
uniq1290_Archaeplastida_Chlorophyta_ChlorophytaX	99.676
uniq1291_TSAR_Rhizaria_Cercozoa	92.689
uniq1292_TSAR_Stramenopiles_Gyrista	98.293
uniq1293_Obazoa_Opisthokonta_Ichthyosporea	95.806
uniq1294_TSAR_Rhizaria_Cercozoa	99.513
uniq1295_TSAR_Rhizaria_Cercozoa	91.978
uniq1296_TSAR_Rhizaria_Cercozoa	92.492
uniq1297_TSAR_Rhizaria_Cercozoa	93.760
uniq1298_TSAR_Rhizaria_Cercozoa	93.457
uniq1299_TSAR_Rhizaria_Cercozoa	92.261
uniq129_TSAR_Rhizaria_Cercozoa	99.594
uniq12_Obazoa_Opisthokonta_Fungi	95.502
uniq1300_Archaeplastida_Chlorophyta_ChlorophytaX	99.584
uniq1301_Obazoa_Opisthokonta_Fungi	80.738
uniq1302_TSAR_Rhizaria_Cercozoa	99.675
uniq1303_TSAR_Rhizaria_Cercozoa	95.413
uniq1304_TSAR_Rhizaria_Cercozoa	99.843
uniq1305_Archaeplastida_Chlorophyta_ChlorophytaX	96.405
uniq1306_Obazoa_Opisthokonta_Fungi	99.111
uniq1307_TSAR_Rhizaria_Cercozoa	92.837
uniq1308_TSAR_Rhizaria_Cercozoa	99.432
uniq1309_Obazoa_Opisthokonta_Fungi	99.109
uniq130_TSAR_Alveolata_Ciliophora	100.000
uniq1310_Obazoa_Opisthokonta_Fungi	93.169
uniq1311_Obazoa_Opisthokonta_Fungi	99.838
uniq1312_TSAR_Rhizaria_Cercozoa	99.183
uniq1313_TSAR_Rhizaria_Cercozoa	99.351
uniq1314_Obazoa_Opisthokonta_Fungi	95.715
uniq1315_TSAR_Stramenopiles_Gyrista	98.908
uniq1316_Archaeplastida_Chlorophyta_ChlorophytaX	99.179
uniq1317_Archaeplastida_Chlorophyta_ChlorophytaX	100.000
uniq1318_Archaeplastida_Streptophyta_StreptophytaX	100.000
uniq1319_Obazoa_Opisthokonta_Fungi	95.911
uniq131_Obazoa_Opisthokonta_Fungi	94.834
uniq1320_Obazoa_Opisthokonta_Fungi	92.269
uniq1321_TSAR_Rhizaria_Cercozoa	99.919
uniq1322_TSAR_Rhizaria_Cercozoa	94.387
uniq1323_Obazoa_Opisthokonta_Fungi	98.784
uniq1324_TSAR_Rhizaria_Cercozoa	90.472
uniq1325_TSAR_Rhizaria_Cercozoa	95.473
uniq1326_Archaeplastida_Chlorophyta_ChlorophytaX	99.509
uniq1327_Obazoa_Opisthokonta_Fungi	99.919
uniq1328_Obazoa_Opisthokonta_Fungi	99.247
uniq1329_TSAR_Rhizaria_Cercozoa	95.570
uniq132_Obazoa_Opisthokonta_Fungi	97.235
uniq1330_Obazoa_Opisthokonta_Fungi	99.918
uniq1331_Archaeplastida_Chlorophyta_ChlorophytaX	99.097
uniq1332_TSAR_Stramenopiles_Bigyra	91.308
uniq1333_TSAR_Rhizaria_Cercozoa	93.473
uniq1334_TSAR_Rhizaria_Cercozoa	95.473
uniq1335_Obazoa_Opisthokonta_Fungi	99.249
uniq1336_Excavata_Discoba_DiscobaX	99.160
uniq1337_TSAR_Rhizaria_Cercozoa	99.753
uniq1338_TSAR_Rhizaria_Cercozoa	97.553
uniq1339_TSAR_Rhizaria_Cercozoa	91.076
uniq133_Obazoa_Opisthokonta_Fungi	99.680
uniq1340_Archaeplastida_Chlorophyta_ChlorophytaX	99.021
uniq1341_TSAR_Stramenopiles_Bigyra	94.449
uniq1342_Obazoa_Opisthokonta_Fungi	99.427
uniq1343_TSAR_Rhizaria_Cercozoa	97.714
uniq1344_TSAR_Rhizaria_Cercozoa	92.689
uniq1345_Amoebozoa_Tubulinea_TubulineaX	91.169
uniq1346_TSAR_Rhizaria_Cercozoa	94.150
uniq1347_Obazoa_Opisthokonta_Fungi	91.337
uniq1348_Amoebozoa_Evosea_EvoseaX	99.844
uniq1349_TSAR_Rhizaria_Cercozoa	99.843
uniq134_Obazoa_Opisthokonta_Fungi	100.000
uniq1350_TSAR_Stramenopiles_Bigyra	96.594
uniq1351_TSAR_Rhizaria_Cercozoa	94.535
uniq1352_TSAR_Rhizaria_Cercozoa	99.675
uniq1353_Archaeplastida_Chlorophyta_ChlorophytaX	100.000
uniq1354_Obazoa_Opisthokonta_Fungi	99.024
uniq1355_TSAR_Rhizaria_Cercozoa	99.424
uniq1356_TSAR_Rhizaria_Cercozoa	94.113
uniq1357_TSAR_Alveolata_Ciliophora	96.164
uniq1358_Amoebozoa_Tubulinea_TubulineaX	91.435
uniq1359_TSAR_Rhizaria_Cercozoa	93.760
uniq135_TSAR_Rhizaria_Cercozoa	93.259
uniq1360_Obazoa_Opisthokonta_Fungi	92.559
uniq1361_TSAR_Rhizaria_Cercozoa	99.762
uniq1362_TSAR_Rhizaria_Cercozoa	93.126
uniq1363_Amoebozoa_Evosea_EvoseaX	95.525
uniq1364_TSAR_Stramenopiles_Gyrista	99.436
uniq1365_Excavata_Discoba_DiscobaX	97.732
uniq1366_Obazoa_Opisthokonta_Fungi	93.590
uniq1367_Obazoa_Opisthokonta_Fungi	91.473
uniq1368_Amoebozoa_Evosea_EvoseaX	96.549
uniq1369_Obazoa_Opisthokonta_Metazoa	99.592
uniq136_TSAR_Rhizaria_Cercozoa	93.657
uniq1370_Obazoa_Opisthokonta_Fungi	99.677
uniq1371_Archaeplastida_Chlorophyta_ChlorophytaX	100.000
uniq1372_Obazoa_Opisthokonta_Metazoa	98.367
uniq1373_Archaeplastida_Chlorophyta_ChlorophytaX	99.834
uniq1374_TSAR_Alveolata_Ciliophora	95.507
uniq1375_TSAR_Rhizaria_Cercozoa	91.585
uniq1376_Obazoa_Opisthokonta_Fungi	93.824
uniq1377_Obazoa_Opisthokonta_Fungi	99.673
uniq1378_Obazoa_Opisthokonta_Fungi	100.000
uniq1379_TSAR_Rhizaria_Cercozoa	97.553
uniq137_TSAR_Rhizaria_Cercozoa	99.919
uniq1380_Archaeplastida_Chlorophyta_ChlorophytaX	100.000
uniq1381_TSAR_Rhizaria_Cercozoa	96.906
uniq1382_TSAR_Stramenopiles_Gyrista	100.000
uniq1383_TSAR_Alveolata_Ciliophora	99.444
uniq1384_Archaeplastida_Chlorophyta_ChlorophytaX	99.919
uniq1385_TSAR_Rhizaria_Cercozoa	99.360
uniq1386_TSAR_Rhizaria_Cercozoa	99.756
uniq1387_TSAR_Rhizaria_Cercozoa	99.448
uniq1388_TSAR_Rhizaria_Cercozoa	90.302
uniq1389_Obazoa_Opisthokonta_Fungi	99.676
uniq138_Archaeplastida_Chlorophyta_ChlorophytaX	99.429
uniq1390_Obazoa_Opisthokonta_Fungi	92.325
uniq1391_TSAR_Alveolata_Ciliophora	99.018
uniq1392_TSAR_Rhizaria_Cercozoa	99.024
uniq1393_TSAR_Rhizaria_Cercozoa	99.370
uniq1394_TSAR_Rhizaria_Cercozoa	95.266
uniq1395_Obazoa_Opisthokonta_Fungi	100.000
uniq1396_TSAR_Alveolata_Ciliophora	99.444
uniq1397_Obazoa_Opisthokonta_Fungi	99.271
uniq1398_Obazoa_Opisthokonta_Fungi	96.059
uniq1399_TSAR_Stramenopiles_Gyrista	98.824
uniq139_Obazoa_Opisthokonta_Fungi	99.923
uniq13_Obazoa_Opisthokonta_Fungi	93.475
uniq1400_Obazoa_Opisthokonta_Metazoa	99.592
uniq1401_TSAR_Rhizaria_Cercozoa	99.448
uniq1402_TSAR_Rhizaria_Cercozoa	99.448
uniq1403_Obazoa_Opisthokonta_Fungi	99.014
uniq1404_TSAR_Rhizaria_Cercozoa	90.302
uniq1405_TSAR_Rhizaria_Cercozoa	99.760
uniq1406_Obazoa_Opisthokonta_Fungi	90.961
uniq1407_Archaeplastida_Streptophyta_StreptophytaX	99.919
uniq1408_TSAR_Rhizaria_Cercozoa	92.681
uniq1409_TSAR_Rhizaria_Cercozoa	99.018
uniq140_Archaeplastida_Chlorophyta_ChlorophytaX	99.918
uniq1410_Excavata_Discoba_DiscobaX	81.008
uniq1411_TSAR_Rhizaria_Cercozoa	92.138
uniq1412_Archaeplastida_Chlorophyta_ChlorophytaX	100.000
uniq1413_TSAR_Stramenopiles_Bigyra	94.807
uniq1414_TSAR_Rhizaria_Cercozoa	73.098
uniq1415_Amoebozoa_Tubulinea_TubulineaX	88.819
uniq1416_Archaeplastida_Chlorophyta_ChlorophytaX	89.435
uniq1417_TSAR_Rhizaria_Cercozoa	99.432
uniq1418_Obazoa_Opisthokonta_Metazoa	99.672
uniq1419_TSAR_Rhizaria_Cercozoa	99.836
uniq141_TSAR_Alveolata_Ciliophora	94.592
uniq1420_TSAR_Alveolata_Ciliophora	98.594
uniq1421_TSAR_Rhizaria_Cercozoa	99.919
uniq1422_TSAR_Rhizaria_Cercozoa	93.949
uniq1423_Amoebozoa_Evosea_EvoseaX	99.844
uniq1424_Amoebozoa_Tubulinea_TubulineaX	91.169
uniq1425_TSAR_Telonemia_TelonemiaX	82.309
uniq1426_Amoebozoa_Evosea_EvoseaX	99.844
uniq1427_TSAR_Alveolata_Apicomplexa	98.509
uniq1428_TSAR_Rhizaria_Cercozoa	91.369
